city,date,aqi,pm25,pm10,o3,no2,so2,co,temperature,humidity,pressure,wind,hour,day,month,day_of_week,aqi_change_rate
islamabad,2026-07-23 22:00:00+00:00,113.0,40.4,40.9,4.0,54.6,4.9,428.0,24.6,91.0,943.8,2.7,3.0,24.0,7.0,4.0,-16.0
islamabad,2026-07-23 23:00:00+00:00,100.0,35.3,35.7,2.0,52.6,4.4,375.0,24.3,93.0,943.8,3.4,4.0,24.0,7.0,4.0,-13.0
islamabad,2026-07-24 00:00:00+00:00,124.0,44.9,45.4,4.0,48.1,4.5,374.0,24.7,91.0,944.0,6.6,5.0,24.0,7.0,4.0,24.0
islamabad,2026-07-24 01:00:00+00:00,113.0,40.5,41.0,24.0,40.3,5.8,420.0,24.9,89.0,944.0,4.6,6.0,24.0,7.0,4.0,-11.0
islamabad,2026-07-24 02:00:00+00:00,101.0,35.6,36.3,52.0,29.4,7.7,518.0,25.9,84.0,944.6,6.3,7.0,24.0,7.0,4.0,-12.0
islamabad,2026-07-24 03:00:00+00:00,82.0,26.8,27.9,77.0,19.9,8.9,576.0,26.8,75.0,945.6,10.9,8.0,24.0,7.0,4.0,-19.0
islamabad,2026-07-24 04:00:00+00:00,74.0,23.2,24.4,95.0,13.5,8.9,547.0,27.3,73.0,945.6,9.1,9.0,24.0,7.0,4.0,-8.0
islamabad,2026-07-24 05:00:00+00:00,65.0,18.9,20.5,111.0,8.5,8.4,478.0,28.3,70.0,945.7,9.2,10.0,24.0,7.0,4.0,-9.0
islamabad,2026-07-24 06:00:00+00:00,59.0,16.1,18.0,121.0,5.1,7.7,421.0,27.5,70.0,946.2,14.1,11.0,24.0,7.0,4.0,-6.0
islamabad,2026-07-24 07:00:00+00:00,53.0,13.0,14.7,125.0,3.6,6.9,387.0,28.4,69.0,945.8,7.0,12.0,24.0,7.0,4.0,-6.0
islamabad,2026-07-24 08:00:00+00:00,50.0,11.9,13.3,125.0,3.6,6.1,364.0,29.8,62.0,945.3,7.4,13.0,24.0,7.0,4.0,-3.0
islamabad,2026-07-24 09:00:00+00:00,49.0,11.7,12.6,123.0,4.4,5.7,370.0,30.3,61.0,944.3,5.3,14.0,24.0,7.0,4.0,-1.0
islamabad,2026-07-24 10:00:00+00:00,52.0,12.4,13.1,125.0,3.1,6.0,371.0,30.5,61.0,943.3,4.3,15.0,24.0,7.0,4.0,3.0
islamabad,2026-07-24 11:00:00+00:00,54.0,13.4,14.0,125.0,2.6,6.7,400.0,30.6,61.0,942.6,3.2,16.0,24.0,7.0,4.0,2.0
islamabad,2026-07-24 12:00:00+00:00,50.0,11.9,12.0,119.0,10.2,8.1,577.0,30.7,61.0,942.4,4.7,17.0,24.0,7.0,4.0,-4.0
islamabad,2026-07-24 13:00:00+00:00,54.0,13.7,13.8,87.0,34.7,10.1,1062.0,30.1,64.0,942.2,3.2,18.0,24.0,7.0,4.0,4.0
islamabad,2026-07-24 14:00:00+00:00,92.0,31.8,31.8,43.0,68.4,12.9,1695.0,28.9,76.0,942.0,2.8,19.0,24.0,7.0,4.0,38.0
islamabad,2026-07-24 15:00:00+00:00,130.0,47.1,47.1,10.0,92.7,14.8,2107.0,28.0,80.0,942.3,3.6,20.0,24.0,7.0,4.0,38.0
islamabad,2026-07-24 16:00:00+00:00,145.0,53.4,53.6,0.0,99.0,15.3,2127.0,27.2,85.0,943.3,2.3,21.0,24.0,7.0,4.0,15.0
islamabad,2026-07-24 17:00:00+00:00,152.0,56.7,56.8,1.0,96.0,15.0,1926.0,27.0,87.0,943.8,0.7,22.0,24.0,7.0,4.0,7.0
islamabad,2026-07-24 18:00:00+00:00,151.0,56.0,56.1,4.0,91.0,14.0,1659.0,27.6,86.0,943.7,1.8,23.0,24.0,7.0,4.0,-1.0
islamabad,2026-07-24 19:00:00+00:00,135.0,49.5,49.7,5.0,85.9,12.1,1320.0,26.6,89.0,944.0,4.7,0.0,25.0,7.0,5.0,-16.0
islamabad,2026-07-24 20:00:00+00:00,122.0,44.0,44.2,6.0,78.9,9.6,914.0,26.3,89.0,944.1,7.0,1.0,25.0,7.0,5.0,-13.0
islamabad,2026-07-24 21:00:00+00:00,108.0,38.4,38.8,8.0,71.6,7.6,605.0,25.8,86.0,944.1,7.1,2.0,25.0,7.0,5.0,-14.0
islamabad,2026-07-24 22:00:00+00:00,100.0,35.2,35.7,8.0,65.0,6.5,451.0,25.7,86.0,943.9,5.5,3.0,25.0,7.0,5.0,-8.0
islamabad,2026-07-24 23:00:00+00:00,97.0,33.9,34.5,7.0,58.3,5.9,395.0,25.7,85.0,944.3,0.8,4.0,25.0,7.0,5.0,-3.0
islamabad,2026-07-25 00:00:00+00:00,73.0,22.4,22.9,32.0,36.9,5.2,430.0,25.4,79.0,943.6,7.2,5.0,25.0,7.0,5.0,-24.0
islamabad,2026-07-25 01:00:00+00:00,70.0,20.9,21.5,33.0,37.9,5.2,627.0,25.2,83.0,943.7,3.4,6.0,25.0,7.0,5.0,-3.0
islamabad,2026-07-25 02:00:00+00:00,72.0,22.0,22.6,35.0,39.0,5.2,915.0,26.5,79.0,944.7,1.0,7.0,25.0,7.0,5.0,2.0
islamabad,2026-07-25 03:00:00+00:00,70.0,21.2,22.0,40.0,38.1,5.5,1080.0,27.0,76.0,945.4,3.2,8.0,25.0,7.0,5.0,-2.0
islamabad,2026-07-25 04:00:00+00:00,69.0,20.5,21.5,50.0,33.3,6.1,994.0,26.9,77.0,946.1,6.2,9.0,25.0,7.0,5.0,-1.0
islamabad,2026-07-25 05:00:00+00:00,71.0,21.7,22.9,63.0,26.5,7.0,784.0,27.2,80.0,946.7,8.8,10.0,25.0,7.0,5.0,2.0
islamabad,2026-07-25 06:00:00+00:00,79.0,25.2,26.3,75.0,20.9,7.7,616.0,25.9,90.0,946.5,8.5,11.0,25.0,7.0,5.0,8.0
islamabad,2026-07-25 07:00:00+00:00,84.0,27.6,28.8,83.0,17.7,8.1,543.0,25.4,94.0,946.4,8.4,12.0,25.0,7.0,5.0,5.0
islamabad,2026-07-25 08:00:00+00:00,80.0,25.8,27.1,89.0,15.7,8.5,512.0,25.2,93.0,946.3,6.5,13.0,25.0,7.0,5.0,-4.0
islamabad,2026-07-25 09:00:00+00:00,68.0,20.2,21.4,95.0,14.4,8.7,531.0,25.3,93.0,946.1,5.2,14.0,25.0,7.0,5.0,-12.0
islamabad,2026-07-25 10:00:00+00:00,63.0,17.9,18.7,105.0,10.8,8.6,545.0,25.7,93.0,945.7,4.1,15.0,25.0,7.0,5.0,-5.0
islamabad,2026-07-25 11:00:00+00:00,61.0,16.9,17.5,115.0,7.8,8.5,609.0,26.1,87.0,945.1,4.9,16.0,25.0,7.0,5.0,-2.0
islamabad,2026-07-25 12:00:00+00:00,89.0,30.3,31.2,60.0,33.2,5.3,902.0,27.6,77.0,944.9,9.1,17.0,25.0,7.0,5.0,28.0
islamabad,2026-07-25 13:00:00+00:00,88.0,29.6,30.5,44.0,47.8,7.0,1647.0,27.3,81.0,944.8,5.9,18.0,25.0,7.0,5.0,-1.0
islamabad,2026-07-25 14:00:00+00:00,103.0,36.2,37.0,21.0,67.8,9.3,2620.0,26.6,85.0,945.0,3.7,19.0,25.0,7.0,5.0,15.0
islamabad,2026-07-25 15:00:00+00:00,148.0,54.5,55.4,5.0,82.0,10.7,3332.0,26.0,88.0,945.4,3.0,20.0,25.0,7.0,5.0,45.0
islamabad,2026-07-25 16:00:00+00:00,157.0,67.5,68.5,0.0,86.3,10.3,3614.0,25.7,91.0,946.0,2.2,21.0,25.0,7.0,5.0,9.0
islamabad,2026-07-25 17:00:00+00:00,152.0,56.7,57.6,0.0,84.8,9.0,3635.0,25.6,92.0,946.4,1.0,22.0,25.0,7.0,5.0,-5.0
islamabad,2026-07-25 18:00:00+00:00,129.0,47.0,48.0,4.0,78.2,7.6,3410.0,26.2,91.0,946.4,1.5,23.0,25.0,7.0,5.0,-23.0
islamabad,2026-07-25 19:00:00+00:00,121.0,43.7,44.8,16.0,63.6,6.2,2821.0,25.6,93.0,946.4,1.3,0.0,26.0,7.0,6.0,-8.0
islamabad,2026-07-25 20:00:00+00:00,102.0,36.0,37.4,34.0,43.8,4.7,1987.0,25.6,91.0,946.1,1.5,1.0,26.0,7.0,6.0,-19.0
islamabad,2026-07-25 21:00:00+00:00,86.0,28.6,30.0,47.0,28.2,3.5,1279.0,25.2,91.0,945.7,2.3,2.0,26.0,7.0,6.0,-16.0
islamabad,2026-07-25 22:00:00+00:00,83.0,27.1,28.7,52.0,20.4,2.8,814.0,24.9,92.0,945.9,0.9,3.0,26.0,7.0,6.0,-3.0
islamabad,2026-07-25 23:00:00+00:00,80.0,25.9,27.4,53.0,16.7,2.4,474.0,24.9,91.0,946.0,1.7,4.0,26.0,7.0,6.0,-3.0
islamabad,2026-07-26 00:00:00+00:00,56.0,14.7,15.4,56.0,12.2,2.1,282.0,25.3,92.0,946.2,3.4,5.0,26.0,7.0,6.0,-24.0
islamabad,2026-07-26 01:00:00+00:00,58.0,15.2,15.9,54.0,13.9,2.3,315.0,25.2,93.0,946.4,2.3,6.0,26.0,7.0,6.0,2.0
islamabad,2026-07-26 02:00:00+00:00,61.0,16.9,17.5,53.0,16.1,2.7,495.0,25.2,91.0,946.7,8.0,7.0,26.0,7.0,6.0,3.0
islamabad,2026-07-26 03:00:00+00:00,59.0,16.1,17.3,60.0,16.4,3.9,610.0,26.4,86.0,946.5,4.2,8.0,26.0,7.0,6.0,-2.0
islamabad,2026-07-26 04:00:00+00:00,60.0,16.3,19.4,81.0,13.2,6.7,561.0,28.4,73.0,947.2,2.9,9.0,26.0,7.0,6.0,1.0
islamabad,2026-07-26 05:00:00+00:00,68.0,20.0,25.0,110.0,8.1,10.2,447.0,28.5,72.0,947.2,5.2,10.0,26.0,7.0,6.0,8.0
islamabad,2026-07-26 06:00:00+00:00,73.0,22.4,27.8,133.0,4.3,12.6,356.0,29.4,65.0,947.6,2.2,11.0,26.0,7.0,6.0,5.0
islamabad,2026-07-26 07:00:00+00:00,74.0,23.2,28.3,145.0,3.0,12.6,323.0,29.7,65.0,947.2,2.5,12.0,26.0,7.0,6.0,1.0
islamabad,2026-07-26 08:00:00+00:00,75.0,23.5,28.1,151.0,2.9,11.5,314.0,30.4,64.0,946.6,3.3,13.0,26.0,7.0,6.0,1.0
islamabad,2026-07-26 09:00:00+00:00,76.0,23.9,28.2,154.0,3.4,10.6,314.0,31.0,63.0,945.6,4.9,14.0,26.0,7.0,6.0,1.0
islamabad,2026-07-26 10:00:00+00:00,76.0,24.1,28.1,158.0,2.2,10.5,296.0,32.0,60.0,944.9,5.5,15.0,26.0,7.0,6.0,0.0
islamabad,2026-07-26 11:00:00+00:00,76.0,24.1,27.8,159.0,1.6,10.6,288.0,32.1,59.0,944.2,7.8,16.0,26.0,7.0,6.0,0.0
islamabad,2026-07-26 12:00:00+00:00,70.0,20.9,23.7,142.0,7.3,9.5,360.0,31.8,59.0,944.0,6.3,17.0,26.0,7.0,6.0,-6.0
islamabad,2026-07-26 13:00:00+00:00,74.0,23.2,25.4,111.0,25.9,10.0,595.0,30.7,67.0,943.5,6.5,18.0,26.0,7.0,6.0,4.0
islamabad,2026-07-26 14:00:00+00:00,85.0,28.4,30.4,69.0,51.7,10.7,908.0,29.2,73.0,943.3,7.7,19.0,26.0,7.0,6.0,11.0
islamabad,2026-07-26 15:00:00+00:00,107.0,37.8,39.9,35.0,71.9,11.5,1121.0,28.2,76.0,943.2,7.8,20.0,26.0,7.0,6.0,22.0
islamabad,2026-07-26 16:00:00+00:00,134.0,49.1,51.1,20.0,81.8,12.6,1148.0,27.7,78.0,943.5,7.5,21.0,26.0,7.0,6.0,27.0
islamabad,2026-07-26 17:00:00+00:00,149.0,54.9,56.9,13.0,86.0,13.6,1074.0,27.4,79.0,943.9,6.6,22.0,26.0,7.0,6.0,15.0
islamabad,2026-07-26 18:00:00+00:00,154.0,61.2,62.9,9.0,86.3,13.7,969.0,27.8,78.0,943.1,6.6,23.0,26.0,7.0,6.0,5.0
islamabad,2026-07-26 19:00:00+00:00,156.0,65.0,66.4,5.0,81.8,11.8,838.0,27.3,80.0,943.0,5.2,0.0,27.0,7.0,0.0,2.0
islamabad,2026-07-26 20:00:00+00:00,156.0,64.7,65.9,4.0,73.3,8.9,678.0,26.9,82.0,942.8,4.2,1.0,27.0,7.0,0.0,0.0
islamabad,2026-07-26 21:00:00+00:00,152.0,57.6,58.4,5.0,64.7,6.6,545.0,26.4,85.0,942.6,4.0,2.0,27.0,7.0,0.0,-4.0
islamabad,2026-07-26 22:00:00+00:00,123.0,44.5,44.9,8.0,57.2,5.5,447.0,26.1,87.0,942.5,2.7,3.0,27.0,7.0,0.0,-29.0
islamabad,2026-07-26 23:00:00+00:00,103.0,36.3,36.8,13.0,49.7,5.1,376.0,26.1,86.0,942.3,1.8,4.0,27.0,7.0,0.0,-20.0
islamabad,2026-07-27 00:00:00+00:00,137.0,50.3,50.8,3.0,56.3,5.2,374.0,26.3,85.0,942.1,1.1,5.0,27.0,7.0,0.0,34.0
islamabad,2026-07-27 01:00:00+00:00,148.0,54.5,55.1,23.0,50.2,6.8,506.0,26.4,85.0,942.5,1.5,6.0,27.0,7.0,0.0,11.0
islamabad,2026-07-27 02:00:00+00:00,140.0,51.5,52.4,51.0,41.4,9.0,705.0,27.6,79.0,942.8,1.8,7.0,27.0,7.0,0.0,-8.0
islamabad,2026-07-27 03:00:00+00:00,114.0,40.9,42.4,80.0,32.4,11.1,815.0,28.9,74.0,943.1,0.9,8.0,27.0,7.0,0.0,-26.0
islamabad,2026-07-27 04:00:00+00:00,80.0,26.0,28.1,111.0,23.0,13.3,741.0,30.4,66.0,942.9,2.1,9.0,27.0,7.0,0.0,-34.0
islamabad,2026-07-27 05:00:00+00:00,77.0,24.3,26.4,144.0,13.3,15.4,576.0,31.5,60.0,942.8,4.3,10.0,27.0,7.0,0.0,-3.0
islamabad,2026-07-27 06:00:00+00:00,75.0,23.6,25.8,167.0,6.4,16.3,447.0,32.3,57.0,942.9,4.8,11.0,27.0,7.0,0.0,-2.0
islamabad,2026-07-27 07:00:00+00:00,73.0,22.7,24.7,175.0,3.8,14.9,399.0,33.1,55.0,942.5,4.8,12.0,27.0,7.0,0.0,-2.0
islamabad,2026-07-27 08:00:00+00:00,72.0,22.2,24.2,174.0,3.9,12.1,385.0,33.5,54.0,941.9,4.0,13.0,27.0,7.0,0.0,-1.0
islamabad,2026-07-27 09:00:00+00:00,71.0,21.5,23.5,172.0,4.8,10.2,392.0,33.5,54.0,941.1,3.8,14.0,27.0,7.0,0.0,-1.0
islamabad,2026-07-27 10:00:00+00:00,70.0,20.9,22.9,175.0,2.3,9.8,373.0,33.6,55.0,940.5,3.2,15.0,27.0,7.0,0.0,-1.0
islamabad,2026-07-27 11:00:00+00:00,69.0,20.5,22.5,177.0,0.7,10.1,374.0,33.6,55.0,939.6,2.2,16.0,27.0,7.0,0.0,-1.0
islamabad,2026-07-27 12:00:00+00:00,49.0,11.8,13.3,149.0,10.3,9.4,518.0,33.6,54.0,939.4,2.9,17.0,27.0,7.0,0.0,-20.0
islamabad,2026-07-27 13:00:00+00:00,60.0,16.5,17.9,109.0,41.6,10.9,952.0,32.6,62.0,939.2,3.6,18.0,27.0,7.0,0.0,11.0
islamabad,2026-07-27 14:00:00+00:00,84.0,27.9,29.3,53.0,84.3,12.8,1529.0,31.0,73.0,939.2,3.7,19.0,27.0,7.0,0.0,24.0
islamabad,2026-07-27 15:00:00+00:00,107.0,37.8,39.3,13.0,113.0,14.1,1932.0,29.6,78.0,939.5,3.6,20.0,27.0,7.0,0.0,23.0
islamabad,2026-07-27 16:00:00+00:00,114.0,40.6,42.1,3.0,115.4,14.1,2034.0,29.0,80.0,940.0,5.2,21.0,27.0,7.0,0.0,7.0
islamabad,2026-07-27 17:00:00+00:00,117.0,41.8,43.3,9.0,103.8,13.5,1962.0,28.5,78.0,940.2,4.3,22.0,27.0,7.0,0.0,3.0
islamabad,2026-07-27 18:00:00+00:00,125.0,45.3,46.8,17.0,90.2,12.5,1782.0,28.7,81.0,939.8,2.9,23.0,27.0,7.0,0.0,8.0
islamabad,2026-07-27 19:00:00+00:00,128.0,46.6,48.0,21.0,77.7,11.0,1445.0,27.9,81.0,940.1,3.4,0.0,28.0,7.0,1.0,3.0
islamabad,2026-07-27 20:00:00+00:00,124.0,44.9,46.1,28.0,63.1,9.2,999.0,27.6,81.0,940.2,6.4,1.0,28.0,7.0,1.0,-4.0
islamabad,2026-07-27 21:00:00+00:00,114.0,40.9,42.1,37.0,49.0,7.8,660.0,26.7,88.0,940.3,4.2,2.0,28.0,7.0,1.0,-10.0
islamabad,2026-07-27 22:00:00+00:00,96.0,33.4,34.8,52.0,34.6,7.0,506.0,26.3,85.0,940.5,7.8,3.0,28.0,7.0,1.0,-18.0
islamabad,2026-07-27 23:00:00+00:00,73.0,22.5,24.0,70.0,20.6,6.6,459.0,26.2,83.0,940.3,8.3,4.0,28.0,7.0,1.0,-23.0
islamabad,2026-07-28 00:00:00+00:00,95.0,32.9,34.5,62.0,22.0,7.1,492.0,26.9,85.0,939.7,4.8,5.0,28.0,7.0,1.0,22.0
islamabad,2026-07-28 01:00:00+00:00,94.0,32.7,34.6,71.0,21.7,8.0,657.0,26.4,87.0,940.3,5.9,6.0,28.0,7.0,1.0,-1.0
islamabad,2026-07-28 02:00:00+00:00,100.0,35.3,37.5,85.0,21.2,9.3,903.0,27.2,82.0,940.5,2.7,7.0,28.0,7.0,1.0,6.0
islamabad,2026-07-28 03:00:00+00:00,96.0,33.5,37.1,102.0,19.5,11.0,1053.0,28.4,77.0,941.0,2.1,8.0,28.0,7.0,1.0,-4.0
islamabad,2026-07-28 04:00:00+00:00,86.0,28.6,32.4,126.0,15.7,13.9,1013.0,30.3,67.0,941.2,2.8,9.0,28.0,7.0,1.0,-10.0
islamabad,2026-07-28 05:00:00+00:00,85.0,28.1,31.8,155.0,10.9,17.2,877.0,31.8,63.0,941.7,6.2,10.0,28.0,7.0,1.0,-1.0
islamabad,2026-07-28 06:00:00+00:00,87.0,29.4,32.9,176.0,7.2,19.0,751.0,31.5,65.0,941.7,6.9,11.0,28.0,7.0,1.0,2.0
islamabad,2026-07-28 07:00:00+00:00,86.0,28.7,31.9,186.0,5.5,18.0,658.0,31.8,69.0,941.8,3.6,12.0,28.0,7.0,1.0,-1.0
islamabad,2026-07-28 08:00:00+00:00,83.0,27.4,30.4,188.0,5.0,15.5,576.0,33.2,65.0,941.2,3.3,13.0,28.0,7.0,1.0,-3.0
islamabad,2026-07-28 09:00:00+00:00,84.0,27.6,30.9,187.0,5.1,13.4,545.0,33.3,65.0,940.7,4.0,14.0,28.0,7.0,1.0,1.0
islamabad,2026-07-28 10:00:00+00:00,77.0,24.3,27.1,184.0,4.5,12.4,556.0,33.3,64.0,940.3,1.5,15.0,28.0,7.0,1.0,-7.0
islamabad,2026-07-28 11:00:00+00:00,75.0,23.7,26.7,177.0,4.7,11.9,619.0,33.5,62.0,939.8,1.2,16.0,28.0,7.0,1.0,-2.0
islamabad,2026-07-28 12:00:00+00:00,88.0,29.5,36.1,154.0,9.4,9.8,795.0,34.3,52.0,939.1,5.0,17.0,28.0,7.0,1.0,13.0
islamabad,2026-07-28 13:00:00+00:00,93.0,32.2,38.5,129.0,22.2,9.7,1224.0,32.8,63.0,938.9,5.4,18.0,28.0,7.0,1.0,5.0
islamabad,2026-07-28 14:00:00+00:00,118.0,42.5,47.7,95.0,39.7,9.5,1766.0,31.0,72.0,939.2,8.0,19.0,28.0,7.0,1.0,25.0
islamabad,2026-07-28 15:00:00+00:00,120.0,43.3,47.7,69.0,51.9,9.3,2074.0,29.9,78.0,940.2,8.2,20.0,28.0,7.0,1.0,2.0
islamabad,2026-07-28 16:00:00+00:00,118.0,42.6,45.9,59.0,54.1,9.1,1948.0,29.1,82.0,940.9,5.9,21.0,28.0,7.0,1.0,-2.0
islamabad,2026-07-28 17:00:00+00:00,121.0,43.5,46.7,58.0,50.9,9.0,1586.0,28.8,82.0,941.5,8.7,22.0,28.0,7.0,1.0,3.0
islamabad,2026-07-28 18:00:00+00:00,125.0,45.3,48.4,59.0,46.4,8.7,1235.0,28.6,80.0,941.4,12.1,23.0,28.0,7.0,1.0,4.0
islamabad,2026-07-28 19:00:00+00:00,125.0,45.3,48.4,59.0,41.4,8.3,946.0,25.9,87.0,941.9,8.6,0.0,29.0,7.0,2.0,0.0
islamabad,2026-07-28 20:00:00+00:00,123.0,44.5,47.1,61.0,35.1,7.8,668.0,24.2,91.0,941.7,9.5,1.0,29.0,7.0,2.0,-2.0
islamabad,2026-07-28 21:00:00+00:00,120.0,43.4,46.3,66.0,28.8,7.2,486.0,23.4,96.0,941.7,12.0,2.0,29.0,7.0,2.0,-3.0
islamabad,2026-07-28 22:00:00+00:00,117.0,41.9,45.9,75.0,21.7,6.1,462.0,23.6,96.0,942.2,9.7,3.0,29.0,7.0,2.0,-3.0
islamabad,2026-07-28 23:00:00+00:00,74.0,23.1,25.6,86.0,14.6,4.9,535.0,23.5,94.0,942.2,11.6,4.0,29.0,7.0,2.0,-43.0
islamabad,2026-07-29 00:00:00+00:00,82.0,27.0,32.0,124.0,6.5,2.9,611.0,24.0,98.0,942.8,11.9,5.0,29.0,7.0,2.0,8.0
islamabad,2026-07-29 01:00:00+00:00,80.0,25.7,29.8,115.0,10.7,3.2,675.0,24.1,96.0,942.7,10.6,6.0,29.0,7.0,2.0,-2.0
islamabad,2026-07-29 02:00:00+00:00,82.0,26.8,30.0,104.0,16.3,3.8,743.0,24.9,91.0,943.2,11.0,7.0,29.0,7.0,2.0,2.0
islamabad,2026-07-29 03:00:00+00:00,83.0,27.5,31.1,102.0,19.2,4.9,767.0,26.3,83.0,943.6,8.9,8.0,29.0,7.0,2.0,1.0
islamabad,2026-07-29 04:00:00+00:00,80.0,25.8,29.7,119.0,16.6,7.0,706.0,27.7,77.0,943.9,10.6,9.0,29.0,7.0,2.0,-3.0
islamabad,2026-07-29 05:00:00+00:00,78.0,24.9,29.1,146.0,11.2,9.7,602.0,29.0,72.0,944.1,10.3,10.0,29.0,7.0,2.0,-2.0
islamabad,2026-07-29 06:00:00+00:00,83.0,27.1,32.1,168.0,7.1,11.7,530.0,28.8,72.0,944.7,11.3,11.0,29.0,7.0,2.0,5.0
islamabad,2026-07-29 07:00:00+00:00,87.0,29.0,34.2,179.0,5.8,12.6,519.0,27.9,76.0,944.4,9.8,12.0,29.0,7.0,2.0,4.0
islamabad,2026-07-29 08:00:00+00:00,88.0,29.5,35.2,184.0,5.6,12.8,541.0,28.3,74.0,944.0,11.4,13.0,29.0,7.0,2.0,1.0
islamabad,2026-07-29 09:00:00+00:00,94.0,32.7,39.6,187.0,6.1,13.1,583.0,29.5,71.0,943.6,11.3,14.0,29.0,7.0,2.0,6.0
islamabad,2026-07-29 10:00:00+00:00,95.0,32.9,39.7,194.0,3.4,13.7,603.0,30.4,67.0,942.9,9.4,15.0,29.0,7.0,2.0,1.0
islamabad,2026-07-29 11:00:00+00:00,95.0,32.8,39.7,199.0,1.2,14.3,644.0,30.8,65.0,942.1,8.7,16.0,29.0,7.0,2.0,0.0
islamabad,2026-07-29 12:00:00+00:00,101.0,35.5,41.7,146.0,15.0,13.3,818.0,30.9,65.0,942.2,8.4,17.0,29.0,7.0,2.0,6.0
islamabad,2026-07-29 13:00:00+00:00,99.0,35.0,40.3,117.0,31.9,13.4,1277.0,30.0,71.0,941.6,7.5,18.0,29.0,7.0,2.0,-2.0
islamabad,2026-07-29 14:00:00+00:00,108.0,38.5,42.3,76.0,55.3,13.4,1870.0,28.8,78.0,941.5,5.3,19.0,29.0,7.0,2.0,9.0
islamabad,2026-07-29 15:00:00+00:00,127.0,46.0,49.8,42.0,74.3,13.3,2258.0,28.1,82.0,941.6,5.0,20.0,29.0,7.0,2.0,19.0
islamabad,2026-07-29 16:00:00+00:00,149.0,55.1,59.0,22.0,84.8,13.0,2292.0,27.6,85.0,942.2,3.1,21.0,29.0,7.0,2.0,22.0
islamabad,2026-07-29 17:00:00+00:00,156.0,64.3,68.2,9.0,90.8,12.6,2121.0,27.1,88.0,942.4,2.5,22.0,29.0,7.0,2.0,7.0
islamabad,2026-07-29 18:00:00+00:00,160.0,72.2,75.4,1.0,93.1,11.8,1857.0,27.3,91.0,942.3,4.5,23.0,29.0,7.0,2.0,4.0
islamabad,2026-07-31 16:35:29.707614+00:00,112.0,112.0,,,,,,30.0,28.0,1005.0,0.5,16.0,31.0,7.0,4.0,0.0
islamabad,2026-07-31 16:49:47.792494+00:00,112.0,112.0,,,,,,30.0,28.0,1005.0,0.5,16.0,31.0,7.0,4.0,0.0
islamabad,2026-07-31 18:26:13.252926+00:00,147.0,147.0,,,,,,30.0,27.0,1006.0,2.5,18.0,31.0,7.0,4.0,35.0
islamabad,2026-07-31 19:32:12.853212+00:00,142.0,142.0,,,,,,27.0,36.0,1006.0,1.5,19.0,31.0,7.0,4.0,-5.0
islamabad,2026-07-31 20:36:23.520906+00:00,122.0,122.0,,,,,,28.0,32.0,1006.0,1.5,20.0,31.0,7.0,4.0,-20.0
islamabad,2026-07-31 21:58:55.443747+00:00,149.0,149.0,,,,,,25.0,44.0,1006.0,1.5,21.0,31.0,7.0,4.0,27.0
islamabad,2026-07-31 23:03:47.037986+00:00,122.0,122.0,,,,,,26.0,39.0,1006.0,0.5,23.0,31.0,7.0,4.0,-27.0
islamabad,2026-08-01 02:58:42.847656+00:00,107.0,107.0,,,,,,27.5,33.0,1008.0,1.5,2.0,1.0,8.0,5.0,-15.0
islamabad,2026-08-01 06:06:44.151440+00:00,157.0,157.0,,,,,,35.5,22.0,1007.0,1.5,6.0,1.0,8.0,5.0,50.0
islamabad,2026-08-01 09:07:31.251695+00:00,107.0,107.0,,,,,,39.0,14.0,1006.0,2.5,9.0,1.0,8.0,5.0,-50.0
islamabad,2026-08-01 11:18:18.261921+00:00,97.0,97.0,,,,,,39.0,13.0,1004.0,2.5,11.0,1.0,8.0,5.0,-10.0
islamabad,2026-08-01 13:26:17.326639+00:00,97.0,97.0,,,,,,39.0,15.0,1003.0,4.6,13.0,1.0,8.0,5.0,0.0
islamabad,2026-08-01 15:02:30.359642+00:00,82.0,82.0,,,,,,35.0,19.5,1003.5,2.5,15.0,1.0,8.0,5.0,-15.0
islamabad,2026-08-01 17:02:33.469274+00:00,104.0,104.0,,,,,,31.0,29.0,1005.0,1.5,17.0,1.0,8.0,5.0,22.0
islamabad,2026-08-01 19:11:49.436086+00:00,124.0,124.0,,,,,,31.0,25.0,1005.0,2.5,19.0,1.0,8.0,5.0,20.0
islamabad,2026-08-01 20:57:16.248025+00:00,127.0,127.0,,,,,,27.5,36.5,1006.0,2.5,20.0,1.0,8.0,5.0,3.0
islamabad,2026-08-01 21:59:26.360875+00:00,144.0,144.0,,,,,,26.5,38.0,1005.5,1.5,21.0,1.0,8.0,5.0,17.0
islamabad,2026-08-01 23:03:05.637521+00:00,137.0,137.0,,,,,,25.0,44.0,1006.0,0.2,23.0,1.0,8.0,5.0,-7.0
islamabad,2026-08-02 02:57:54.186052+00:00,137.0,137.0,,,,,,28.5,32.0,1007.0,1.0,2.0,2.0,8.0,6.0,0.0
islamabad,2026-08-02 06:09:39.124679+00:00,137.0,137.0,,,,,,35.0,26.0,1007.0,2.5,6.0,2.0,8.0,6.0,0.0
islamabad,2026-08-02 09:10:55.278800+00:00,104.0,104.0,,,,,,39.0,13.0,1005.5,1.5,9.0,2.0,8.0,6.0,-33.0
islamabad,2026-08-02 11:18:16.308323+00:00,89.0,89.0,,,,,,40.0,11.0,1004.0,1.5,11.0,2.0,8.0,6.0,-15.0
